"","Time","Type","Method"
"1",18724.423,"MF","JM"
"2",7.53700000000026,"DP","JM"
"3",16568.885,"MF","JM_S"
"4",6.89300000000367,"DP","JM_S"
"5",0.091999999996915,"MF","CPH"
"6",4.45499999999447,"DP","CPH"
