"","iAUC","iBS","LmT","Method"
"1",0.719821611775107,0.0990075327854916,18,"JM"
"2",0.574474136639305,0.105057144853137,18,"JM_S"
"3",0.661134586946883,0.0982359354383512,18,"CPH"
