"","Time","Type","Method"
"1",24880.683,"MF","JM"
"2",8.69399999999951,"DP","JM"
"3",26701.106,"MF","JM_S"
"4",7.97200000000157,"DP","JM_S"
"5",0.169999999998254,"MF","CPH"
"6",3.83600000000297,"DP","CPH"
