"","iAUC","iBS","LmT","Method"
"1",0.661252862893209,0.0895548667387073,18,"JM"
"2",0.634182352724539,0.0911907947404099,18,"JM_S"
"3",0.641672698918979,0.0904062958662338,18,"CPH"
