"","Time","Type","Method"
"1",33000.208,"MF","JM"
"2",3.89199999999983,"DP","JM"
"3",20445.503,"MF","JM_S"
"4",3.2300000000032,"DP","JM_S"
"5",0.0989999999947031,"MF","CPH"
"6",0.851999999998952,"DP","CPH"
