"","iAUC","iBS","LmT","Method"
"1",0.62347989507401,0.115906225041324,24,"JM"
"2",0.552938887673779,0.112448803320256,24,"JM_S"
"3",0.709078053897677,0.110352034934333,24,"CPH"
