"","iAUC","iBS","LmT","Method"
"1",0.686827918136731,0.102178436653675,18,"JM"
"2",0.63642654751441,0.116796138676687,18,"JM_S"
"3",0.646024663304341,0.107761987460848,18,"CPH"
