"","iAUC","iBS","LmT","Method"
"1",0.661997004741747,0.134418345260236,24,"JM"
"2",0.43881478644155,0.158311454001013,24,"JM_S"
"3",0.735088622968911,0.133380053389903,24,"CPH"
