"","Time","Type","Method"
"1",33325.394,"MF","JM"
"2",13.0229999999938,"DP","JM"
"3",34309.345,"MF","JM_S"
"4",11.4229999999952,"DP","JM_S"
"5",0.161999999996624,"MF","CPH"
"6",7.24000000000524,"DP","CPH"
