"","iAUC","iBS","LmT","Method"
"1",0.725763351807692,0.0912886859965038,18,"JM"
"2",0.712223518063257,0.0959307699169517,18,"JM_S"
"3",0.679492417083704,0.0970914453161941,18,"CPH"
