"","Time","Type","Method"
"1",19853.272,"MF","JM"
"2",8.56099999999788,"DP","JM"
"3",19285.112,"MF","JM_S"
"4",7.95700000000215,"DP","JM_S"
"5",0.127999999996973,"MF","CPH"
"6",4.77700000000186,"DP","CPH"
