"","iAUC","iBS","LmT","Method"
"1",0.632056307539526,0.165890923316316,24,"JM"
"2",0.535343831668509,0.167874264243452,24,"JM_S"
"3",0.614533244378563,0.166935690630067,24,"CPH"
