"","iAUC","iBS","LmT","Method"
"1",0.721337183248935,0.0858994586840592,12,"JM"
"2",0.648572757640268,0.0885244449961047,12,"JM_S"
"3",0.690772160333784,0.0887244188430941,12,"CPH"
