"","Time","Type","Method"
"1",20270.448,"MF","JM"
"2",6.27200000000084,"DP","JM"
"3",19346.115,"MF","JM_S"
"4",5.78399999999965,"DP","JM_S"
"5",0.0950000000011642,"MF","CPH"
"6",3.04299999999785,"DP","CPH"
