"","Time","Type","Method"
"1",19529.002,"MF","JM"
"2",5.97199999999793,"DP","JM"
"3",19110.133,"MF","JM_S"
"4",6.80299999999988,"DP","JM_S"
"5",0.120999999999185,"MF","CPH"
"6",3.4800000000032,"DP","CPH"
