"","Time","Type","Method"
"1",16225.37,"MF","JM"
"2",4.97099999999955,"DP","JM"
"3",16108.481,"MF","JM_S"
"4",4.97400000000198,"DP","JM_S"
"5",0.105999999999767,"MF","CPH"
"6",2.55400000000009,"DP","CPH"
