"","Time","Type","Method"
"1",29952.162,"MF","JM"
"2",6.49800000000323,"DP","JM"
"3",29233.404,"MF","JM_S"
"4",5.62199999999575,"DP","JM_S"
"5",0.151000000005297,"MF","CPH"
"6",1.25400000000081,"DP","CPH"
