"","iAUC","iBS","LmT","Method"
"1",0.607321760777605,0.110955062620018,12,"JM"
"2",0.515235589769656,0.111386336066748,12,"JM_S"
"3",0.58744160599545,0.109163420805704,12,"CPH"
