"","Time","Type","Method"
"1",17130.734,"MF","JM"
"2",5.65000000000146,"DP","JM"
"3",17446.892,"MF","JM_S"
"4",5.44099999999889,"DP","JM_S"
"5",0.10899999999674,"MF","CPH"
"6",2.63200000000506,"DP","CPH"
