"","Time","Type","Method"
"1",33738.46,"MF","JM"
"2",12.2540000000008,"DP","JM"
"3",32884.402,"MF","JM_S"
"4",11.1839999999938,"DP","JM_S"
"5",0.167000000001281,"MF","CPH"
"6",7.14500000000407,"DP","CPH"
