"","iAUC","iBS","LmT","Method"
"1",0.81124971487353,0.0605273777211264,12,"JM"
"2",0.61567301473506,0.0646615619917391,12,"JM_S"
"3",0.805565803589561,0.06237418400489,12,"CPH"
