"","iAUC","iBS","LmT","Method"
"1",0.546437555251543,0.0394700953588895,12,"JM"
"2",0.703486194779445,0.0398412730265803,12,"JM_S"
"3",0.521748018631318,0.0409797434888234,12,"CPH"
