"","iAUC","iBS","LmT","Method"
"1",0.721001114619533,0.08141834835614,12,"JM"
"2",0.718624897363992,0.0848851474439012,12,"JM_S"
"3",0.656104606331121,0.0837350074033042,12,"CPH"
