"","iAUC","iBS","LmT","Method"
"1",0.602929934773069,0.118756302466261,24,"JM"
"2",0.545744783362344,0.123719384374545,24,"JM_S"
"3",0.628973690713956,0.114549046448378,24,"CPH"
